藁	蒿: mugwort<br>木: tree; wood	straw	"""When a giant drinks a cocktail, he needs a straw of large proportions. He hollows out a tall tree for the straw, and sticks a giant flower on the rim of his drink."""	"""Story of three little pigs. First one built a house out of straw but it got blown down. Second one built a house out of flowers but it got blown down. Third one built a tall house out of wood. It was so tall, when the wolf blew it it fell back on the wolf, killing him instantly. The end."""
藏	艸: grass; plants; grass radical (no. 140)<br>臧: good; bribe; servant			
藝	艸: grass; plants; grass radical (no. 140)<br>土: soil; earth; ground; Turkey<br>八: eight; eight radical (no. 12)<br>土: soil; earth; ground; Turkey<br>丸: round; full (month); perfection; -ship; pills; make round; roll up; curl up; seduce; explain away<br>云: say	technique [old]	"""Its the oldest technique in the book. When surrounded by the evil rice seedling forces (they have gathered all around the ground around you), you dispense a cloud of rising smoke from your feet, and disappear, leaving only flowers behind."""	The [old] technique for making a rising cloud of flowers was misused by round men to get a woman's legs caught in ivy.
藥	艸: grass; plants; grass radical (no. 140)<br>樂: music; comfort			
蘇	艸: grass; plants; grass radical (no. 140)<br>魚: fish<br>禾: 2-branch tree radical (no. 115)	resurrect	Fish are used (as fertilizer) to resurrect your wheat to a flowering state.	Famous resurrection: Jesus. There's the fish and loaves of wheat bread he's got under his arms and flowers in his hair.
蘭	艸: grass; plants; grass radical (no. 140)<br>闌: rise high; be well along	orchid	"""The orchid thief tries to steal exotic flowers from the east, only to be stopped customs at the departure gate * 蘭 【らん】orchid."""	The Asian lesbians are partial to this flower because it reminds them of their favorite classic video game character: B. Orchid.
蝦	虫: insect; bug; temper<br>又: or again; furthermore; on the other hand	shrimp	Shrimp are the only “insects” that I can eat in my spare time: anything else requires way too much willpower.	"""Tip: Many different Kanji for shrimp: 蝦,海老, 鰕､蛯. This particular Kanji is likely to be seen as the old name for the Ainu: Ezo 蝦夷, and the land associated with them Ezochi 蝦夷地 (now called Hokkaido). A kanji you are likely to see for Shrimp on menus and such is 海老(えび). Those kanji are also used for Tiger Prawns 車海老(くるまえび) Co."""
蝶	虫: insect; bug; temper<br>世: generation; world; society; public<br>木: tree; wood	butterfly	A butterfly is an insect that appears after spending a generation on a tree as a cocoon.	Butterflies are insects that like to eat just the flowers but leave the leaves behind. (helps me to think of the kanji for leaves, minus the flower bit).
螺	虫: insect; bug; temper<br>累: accumulate; involvement; trouble; tie up; continually	screw	"""螺　(にし) is a fresh water mollusk with a shell like a screw. When the mollusk has died the shell is used by insects like a house. Thus, insects accumulate in the screw shell."""	Insects accumulate if a screw is missing.
蟹	解: unravel; notes; key; explanation; understanding; untie; undo; solve; answer; cancel; absolve; explain; minute<br>虫: insect; bug; temper	crab	"""The crab isn’t truly an insect, but certainly looks like one. They’re real tasty, too, but you have to unravel it if you want to eat it."""	"""You unravel a crab leg, but insects fall out of it. It's probably too old to be edible."""
衞	行: going; journey<br>口: mouth<br>巾: towel; hanging scroll; width; cloth radical (no. 50)
衿	衣: garment; clothes; dressing<br>今: now	lapel	"""Cloak, clock: The cloaks of Muslims have a tiny clock on their lapel, so that they can keep track on when to pray..."""	The lapel of a cloak sometimes has a clock pinned on it for meditation sessions.
袈	加: add; addition; increase; join; include; Canada<br>衣: garment; clothes; dressing	stole	"""In Japanese RPGs, you are well advised to add a stole to your clothing as a """"freebie"""" way to add defensive points without swapping out some other garment. But since you can't find them in the shops, you have to """"stole"""" that stole from a glamorous NPC who is ostensibly there to aid your quest."""	That Buddhist priest stole that stole: it was like he subtracted some clothes from me and added some clothes to him.
袴	衣: garment; clothes; dressing<br>夸: boast	pleated skirt	"""You can 誇 boast (#1244) with words, or you can instead show off your expensive cloak and hakama."""	I wear a cloak with a pleated skirt so that my girlfriend can easily put her jaws around my big one.
裝	壯: big; large; robust; name of tribe<br>衣: garment; clothes; dressing			
裟	沙: sand<br>衣: garment; clothes; dressing	monk's sash	A monk's sash is a garment that has grains of sand in it from beachside meditations.	The monk stashes grains of sand in his sash and hides it under his garment. Probably emptied the hourglass to hasten dinner time.
裡	衣: garment; clothes; dressing<br>里: ri; village; parent's home; league	back [old]	"""In the old days, instead of having a micro-computer sewn into the suit of the master spy, a whole computer was carried in the back of his cloak, although it was clearly obvious that he was a spy. """"What's that um.. enormous computer doing in the back your cloak?""""."""	"""Prior to donning a hat and cloak to protect his back, the evil cyborg simply kept a cloak to the side to protect his back [old]."""
裳	尚: esteem; furthermore; still; yet<br>衣: garment; clothes; dressing	skirt	Compared to pants, a SKIRT is the GARMENT to be wearing when you want to use one of those Japanese toilets. It makes it so much easier: you just walk in the OUTHOUSE hike it up, and do your business.	"Haven´t you ever noticed that the men / women signs on the front of outhouses are sometimes very similar? The silhouettes are usually the same, but one will decidedly be wearing a garment in the shape of a SKIRT. Also, we´ve already learned the kanji for ""woman"", so if the signs are only in kanji you have no right to wander in and claim ignorance, perv!"
襖	衣: garment; clothes; dressing<br>奥: heart; interior	sliding door	"""The safety violations at Japanese nuclear power plants are egregious! Not only are they built inside ancient Japanese castles, there are no considerations for contamination. I was visiting last month when I opened a sliding door to reveal the cloak room. All the scientists had haphazardly piled their cloaks on the CORE itself!"""	"""Before you open the sliding door to the core of the nuclear reactor, you'd better put on your anti-radioactivity cloak."""
覽	臣: retainer; subject<br>网: net; net or net crown radical (no. 122)<br>見: see; hopes; chances; idea; opinion; look at; visible			
訊	言: say<br>乙: the latter; duplicate; strange; witty; fishhook radical (no. 5)<br>十: ten	query	"""Word, needle, fishhook: The prisoner didn't speak a word in response to our query, so we got out our needles and fishhooks to get things going."""	"""I needed to query as to how much ten fishhooks costs so I said to the shopkeeper """"How much for ten fishhooks?""""."""
訣	言: say<br>夬: decide; determine; archery glove	split up	"""When you split up from your partner, you say words that cut things off for good, like a guillotine."""	"""Words, guillotine: The prisoner was given the opportunity to speak a final word, before the guillotine would do its' work. He made a morbid joke, saying to his chest: """"Here's head speaking. Let's split up.""""."""
註	言: say<br>主: lord; chief; master; main thing; principal	footnote	A study Bible has many footnotes under the words of the Lord.	The footnote's words were buried so far below the page that I had to pull out a candlestick in order to read it.
詢	言: say<br>旬: decameron; 10-day period; season (for specific products)	counsel	"""In order to provide superior counsel, I spoke to him for ten days."""	I was counselled for ten days about my bad language. It was f**king horrible.
詫	言: say<br>宅: home; house; residence; our house; my husband	beg pardon	"""""""I'm going out with an otaku"""" """"I beg your pardon! What did you just say?!""""."""	"""A strange person suddenly emerges from the shower in your house, naked and bald, saying how you need to help him because his only lock of hair got washed down the drain. """"Beg your pardon?""""."""
誼	言: say<br>宜: best regards; good	familiarity	"""After someone moves into the house next door, and after you give them a best regards gift (something they can fill their shelves with) the words you can now speak are those of familiarity. No more """"始めまして"""" ect."""	"""When you tell your buddy, """"Best regards to the wife"""", you don't care about his wife. Unless, you know, you had some """"familiarity"""" with her."""
諄	言: say<br>享: receive; undergo; answer (phone); take; get; catch	polite	"""When receiving a gift, you should say something polite."""	How about 'tedious' instead. Think of all those tedious things you have to say when you receive something.
諏	言: say<br>取: take; fetch; take up	advise	You should take the words of someone who advises you with a grain of salt.	"""Words, take: The gnarled old man gave some advise to the newlywed couple: """"Just take my words of advise: try to keep your relationship interesting.""""."""
諒	言: say<br>京: capital; 10**16	verify	"""When a Japanese person says they'll meet you at the capital, it's best to verify whether they mean Tokyo or Kyoto."""	"""You sure that the capital said that? Sorry, but I'll have to go verify that."""
諺	言: say<br>彦: lad; boy (ancient)	proverb	Proverbs are profound words of wisdom so simply put even a lad can understand their meanings.	"""Words, lad: The lad keeping watch at the cliff came running to town and began pouring out words. Leader: """"What? I don't understand a word you're saying. Oh yeah, now I remember... you're the lad who speaks in proverbs.""""."""
謂	言: say<br>胃: stomach; paunch; crop; craw	so-called	"""That so-called specialist's exact words were """"don't worry, its just an upset stomach!"""" When it turned out to be cancer, his words dried up quick."""	The so called flattering WORDS made me sick to my STOMACH.
謠	言: say<br>月: month; moon<br>缶: tin can; container; jar radical (no. 121)			
讃	言: say<br>賛: approve; praise; title or inscription on picture; assist; agree with	compliment	Compliments are words of approval.	"""The words spoken between the two husbands who approve of how each spends their wife's hard earned money are nothing but compliments. """"Good job old chap!"""" """"A fine car you purchased on her credit!"""" """"What nice designer pants, won't she be miffed!""""."""
讓	言: say<br>襄: rise; raise			
豹	豸: snake; legless insect; badger or clawed dog radical (no. 153)<br>勺: ladle; one tenth of a go; dip	panther	Imagine that in the cartoon series the pink panther is in a dispute with a skunk. Picture the skunk filling a ladle with its stink liquid and then emptying it onto a snoozing pink panther.	"""Someone drew a white line down the female black panther's back by pouring white paint from a ladle, and then Pepe mistook the panther for a skunk and started chasing her."""
貰	世: generation; world; society; public<br>貝: shellfish	get	You get money from the generation above you.	"""You get the generation above you to give you money. (note: I've modified the keyword a bit after having just read """"Making Sense of Japanese"""" because it's important to me to integrate into もらう the idea that getting in this sense is to get someone else to give it to you."""
賑	貝: shellfish<br>辰: sign of the dragon; 7-9AM; fifth sign of Chinese zodiac; shin dragon radical (no. 161)	bustling	Bruce Lee has money because he is always bustling about.	Bruce Lee made his clams in the bustling city of Hong Kong.
賣	士: gentleman; samurai; samurai radical (no. 33)<br>网: net; net or net crown radical (no. 122)<br>貝: shellfish			
赳	走: run<br>丨: number one; line; rod radical (no. 2)	bold	"""Run, cornucopia: The thief was bold, but stupid. He was running away with the cornucopia he just stole from the feudal lord. However, he was leaving an easy track to follow as the cornucopia was pouring out its riches. So, bold, but stupid."""	A marathon runner bold enough to race the Fantastic Four.
跨	足: leg; foot; be sufficient; counter for pairs of footwear<br>夸: boast	straddle	The amputee boasts about how the ladies just love to straddle his wooden leg.	Same right side as boast (#1244). The big one that got away (so big you couldn't straddle it) took your leg with it. コ カ また.がる またが.る また.ぐ be; sit or stand astride; extend over; straddle.
蹄	足: leg; foot; be sufficient; counter for pairs of footwear<br>帝: sovereign; the emperor; god; creator	hoof	"""After He lost a leg in combat, our sovereign king got a wooden leg as a replacement. Since He thought it was a little boring, he added a hoof for kicks. (Wow, that was totally unintentional, I like)."""	Our sovereign is horse-crazy and even had her own wooden leg fitted with a hoof.
蹟	足: leg; foot; be sufficient; counter for pairs of footwear<br>責: blame; condemn; censure	vestiges	The man who lost his leg in a accident now has to attach a wooden leg to the vestiges of his old leg. He only has himself to blame for drinking and driving.	"""Upon finding the vestiges of your peg leg, you blame it on poor craftsmanship."""
輔	車: car<br>甫: for the first time; not until	reinforce	"""Car, dog tag: A car hung with hundreds of military dog tags passed by the police station. The officer on duty immediately called in for reinforcements: the notorious veteran soldier killer had just passed by."""	"""Two kinds of reinforcement the army needs: military cars (tanks) and, of course, offspring (#2097): more soldiers."""
輯	車: car<br>口: mouth<br>耳: ear	assemble	"""When they offered a really cheap Porsche, my mouth dropped open and I bought that car immediately, but if I had had my ears open, I would have heard, """"Some assembly may be required.""""."""	You must interpret the assembley instructions carefully in order to build your own car [or you could end up losing a finger]. interpretation (#2263).
輿	臼: mortar<br>車: car<br>八: eight; eight radical (no. 12)	palanquin	"""I hop into my palanquin, my car of sorts, such that I may be transported to my next location of entertainment."""	A palanquin is a car used for the entertainment of royalty when they want to take a joyride.
轉	車: car<br>專: specialty; exclusive; mainly; solely			
轟	車: car<br>車: car<br>車: car	rumble	Many cars rumble through the streets as the bousouzoku ride through.	"""When you get three cars going at once at a monster truck rally, you can feel the ground rumble."""
辰	厂: wild goose; trailing cliff radical (no. 27)	sign of the dragon	I'm going with the Mortal Kombat Symbol, as it's the closest thing to a sign of the dragon I know. In that game, there's a place called the pit to which you can throw your opponent on round two, but only with a hairpin punch.	"The kid said ""I don´t believe you! Dragons don´t exist!"" so we made a little surprise for him: we pinned a huge dragon (it was just a sign really) on a nearby cliff. ""Whoaaa! Dragon!"" the kid said. ""But why won´t it move?"" ""I tell you why, cause it´s pinned there with two hairpins"" I thought to myself."
辻	十: ten<br>辶: walk; walking; road radical variant (no. 162)	crossing	Cross-road.	This kanji appears in the remarkable compound, 辻斬り 【つじぎり】 (n): killing a passerby in order to test a new sword. Imagine a cross by the road, at a busy crossing, marking the spot of the unfortunate passerby´s death.
辿	山: mountain<br>辶: walk; walking; road radical variant (no. 162)	track down	"""When you're following someone along a road high atop a mountain, it is easy to track them down, since all tracks lead down."""	"""Despite travelling all the mountain roads and paths, no one could track down the Yeti."""
迂	于: going; from<br>辶: walk; walking; road radical variant (no. 162)	detour	"""Due to potatoes in the road, there was a detour."""	"""A truck had spilt its load of potatoes on the road, forcing us to make a detour."""
迄	乞: beg; invite; ask<br>辶: walk; walking; road radical variant (no. 162)	until	Beg in the road until you get what you want.	"""""""I'm going to sit here by the side of the road, in front of the government building and beg until they give me a pension"""", the war veteran said."""
迦	加: add; addition; increase; join; include; Canada<br>辶: walk; walking; road radical variant (no. 162)	Sanskrit ka	You wanna drive a Sanskrit ka? Just add it to the road.	"""Ford didn't know what to call their next car, and it was ready to be released. A quick-witted Indian employee thought to himself, """"why don't they just call it the 'car', so they can get this show on the road?"""" He raised his hand at the meeting and said, """"I propose we call it the Ford Ka. No, not like 'car', the Sanskrit ka invokes a sense of reliability, safety, performance and beauty. Add to that the fact that nobody will forget its name, because it's homophonous with the actual product!"""
迪	由: wherefore; a reason<br>辶: walk; walking; road radical variant (no. 162)	Way	"""Imagine a trail of brussel sprouts along a road. You follow it, picking up each sprout and eating it as you go along. Eventually, after the last sprout, you find your reward – a milky Way."""	A road magically sprouts up to show the chosen ones onto the Way.
逗	豆: beans; pea; midget<br>辶: walk; walking; road radical variant (no. 162)	standstill	The negotiations had reached a complete standstill. To try and get things moving again the meeting table was placed in the middle of a busy road! That should do the trick!	"""I ripped a huge bean fart, bringing our road trip to a standstill."""
這	言: say<br>辶: walk; walking; road radical variant (no. 162)	crawl	Some of those amateur marathon runners at the end seem merely to crawl on the road instead of running. They truly need words of encouragement.	"""There are words written on the road, but you have to crawl along to read them: 'If...you...can...read...this...you...look...silly...'."""
逞	呈: display; offer; present; send; exhibit<br>辶: walk; walking; road radical variant (no. 162)	tough	Tough guys like to display there force on the road.	An especially TOUGH form of discipline was used in old Japan. Criminals would be tied up or crucified on posts and put on DISPLAY and their blood would DROP onto the ROAD.
逢	夂: winter radical (no. 34)<br>三: three<br>丨: number one; line; rod radical (no. 2)<br>辶: walk; walking; road radical variant (no. 162)	tryst	"""Going out on the road to use a pointy (see my comments in 峰 summit (#1562)) part of my anatomy, is called a tryst."""	"""While I was having a tryst with my secret lover on the road, I had to quickly run towards the bushes with my walking legs, because my husband suddenly appeared."""
遁	盾: shield; escutcheon; pretext<br>辶: walk; walking; road radical variant (no. 162)	elude (RTK3)	"""It really eludes me why we have two kanji with the same keyword... this one and deviate/elude (#1973). But lets intertwine their stories: The rabbit, who eluded capture (deviate/elude (#1973)) on the road, was finally caught when someone threw a shield over it."""	"""The Spartan had to block the road to stop the advancing enemy army, but he tried to shirk his duty and threw away his shield. That's suicide."""
遙	月: month; moon<br>缶: tin can; container; jar radical (no. 121)<br>辶: walk; walking; road radical variant (no. 162)			
遥	爪: claw; nail; talon<br>缶: tin can; container; jar radical (no. 121)<br>辶: walk; walking; road radical variant (no. 162)	far off	"""On the long long road through the desert, far off you can see a condor flying..."""	"""The condor might seem like its far off in the distance now, but if you don't start running down the road you could be dinner."""
遼	大: large; big<br>日: day; sun; Japan; counter for days<br>小: little; small<br>辶: walk; walking; road radical variant (no. 162)	remote (RTK3)	"""(From astridtops) Faraway (2nd edition keyword) from civilisation, there are no camping sites, so you can see people in a pup tent near the road doing some wild camping instead."""	"""[+Katsuo] In remote areas you can pitch your pup tent in the road, as there is no traffic. To disambiguate 悠 permanence/remote (#958) & 遼 remote (#2419), recall that 悠久 [ゆうきゅう] distinctly implies permanence, while a pup tent is by definition and design a temporary structure, particularly if it's pitched on a road."""
邑	口: mouth<br>巴: comma-design	city walls	"""The city walls are beautifully built. High above you, shows you the famous mouths of former city mayors, all smiling down at you, integrated into a total mosaic making the city walls a unified beautiful work of art."""	"""I stand outside the city walls, requesting permission to enter. The guard hands me a Rubik's cube and tells me ill only be allowed in after I fit the whole thing in my mouth..."""
郁	有: possess; have; exist; happen; occur; approx<br>邑: village; rural community; right village radical (no. 163)	cultured	The most important sign of a cultured area in ancient times was the possession of city walls. Anyone who has ever played Civilization knows that...	This cultured gentleman possesses a part of the city walls of old Rome.
鄭	奠: decision<br>邑: village; rural community; right village radical (no. 163)	courtesy	A St. Bernard balances a bottle of horned whiskey on his nose to get it over the city walls as a courtesy to his exiled master.	"""The 酋 chieftain (#2906) and his St. Bernard practice common courtesy at the city walls: Every newcomer is kissed ardently. The women by the chieftain, the men by the dog."""
酉	襾: cover; place on top of; west radical variant (no. 146)<br>一: one; one radical (no.1)	sign of the bird	The sign of the bird on this whiskey bottle is of course the Famous Grouse blended Scotch.	"Normally birds fly south, but one bird flew west. People were worried about it and kept asking ""Is there any sign of the bird – you know, the one that flew west?""."
醇	酉: west; bird; sign of the bird; 5-7PM; tenth sign of Chinese zodiac; sake radical (no. 164)<br>享: receive; undergo; answer (phone); take; get; catch	strong saké	"""Whiskey bottle, receive: When you receive a bottle of whiskey from a Japanese person, large chance it is strong saké. It seems that giving 'sissy' saké is considered impolite."""	"""Now we know why the tall child is so 諄 polite (#2706) & 惇 considerate (#2279): the effect of the the strong saké. He receives it at cost in the 廓 licensed quarters (#2235) he set up in the cave, of course."""
醉	酉: west; bird; sign of the bird; 5-7PM; tenth sign of Chinese zodiac; sake radical (no. 164)<br>卒: graduate; soldier; private; die			
醍	酉: west; bird; sign of the bird; 5-7PM; tenth sign of Chinese zodiac; sake radical (no. 164)<br>是: just so; this; right; justice	whey	"""When filling a whiskey bottle with a whey mixture, you've got to get the proportions just so or it will just taste like curdled milk."""	"""If you hold the whiskey bottle just so, it scoops up the 'isk' out of the 'whiskey' and you're left with 'whey'. 'No way!' 'Whey!'."""
醐	酉: west; bird; sign of the bird; 5-7PM; tenth sign of Chinese zodiac; sake radical (no. 164)<br>胡: barbarian; foreign	ghee	Drinking ghee out of a whiskey bottle is rather uncivilized (#2470).	GHEE (clarified butter) if stored in a WHISKEY BOTTLE or some other air tight container will not get OLD and has a shelf life of many MONTHS at room temperature. http://en.wikipedia.org/wiki/Ghee.
釀	酉: west; bird; sign of the bird; 5-7PM; tenth sign of Chinese zodiac; sake radical (no. 164)<br>襄: rise; raise
釉	釆: separate; divide; topped rice radical (no. 165)<br>由: wherefore; a reason			
釘	金: gold<br>丁: street; ward; town; counter for guns, tools, leaves or cakes of something; even number; 4th calendar sign	nail	A nail is a metal spike.	"""A nail is a metal, well, nail."""
釧	金: gold<br>巛: curving river radical (no.47)			
銑	金: gold<br>先: before; ahead; previous; future; precedence	pig iron	Pig iron is basic/crude metal, that is, before it has been processed.	Pig-iron is crude metal (金) before (先) it is refined. If you have trouble with this character, envision a big minotaur (cow head with human legs) as a blacksmith, smelting metals and making swords for war.
鋒	金: gold<br>夂: winter radical (no. 34)<br>三: three<br>丨: number one; line; rod radical (no. 2)	sword's point	A pointy (see my explanation in 峰 summit (#1562)) bit of metal is a sword's point.	A metal sword's point is pointed at the lovers having a tryst. Looks like someone got caught!
鋸	金: gold<br>居: reside; to be; exist; live with	handsaw	A handsaw is a piece of metal that helps you fix up the place you reside in.	"""Metal, reside: In that mansion resides a creepy man. In the last year, a few people have gone missing, so at one night we decided to sneak into his toolshed. There we found a metal handsaw and other equipment, all covered with bloodstains..."""
錆	金: gold<br>青: blue; green	rust	"""The easiest place to spot rust is when it grows on blue metal. All of my cars have been blue, and as soon as the first red rust appears, its off to the scrapheap."""	The blue oxidation that forms on metals like copper is a form of rust.
錐	金: gold<br>隹: bird; old bird radical (no. 172)	awl	I used a metal awl to drill right through this here turkey: it was so much easier than using a knife to cut it open!	The only way to hobble the gobble of the metal turkey is to run him through with a golden awl.
錘	金: gold<br>垂: droop; suspend; hang; slouch	spindle	Wasn´t it a cursed spindle that Sleeping Beauty pricked her finger on? Therefore the spindle was the metal that caused her to droop and eventually sleep for 100 years.	Spindle: the needle that drops on an LP record player. This is made of metal. It droops. Viola.
錫	金: gold<br>易: easy; ready to; simple; fortune-telling; divination	tin	"""Tin is soft, bends easily, and melts at a low temperature. Hence tin is written as the metal that is easy to work with."""	Metal tin cans are sometimes far from easy to open.
鍬	金: gold<br>秋: autumn	hoe	A metal object often used in autumn is the hoe.	The hoe is a metal tool used in preparation for the autumn harvest.
鎧	金: gold<br>豈: an interjection of surprise	suit of armor	"""""""Without the right metal, that there suit of armor won't mount to more than a hill 'o beans!"""" said the dwarven smith as I embarked on my quest - with my aluminum-foil hat and shield."""	A suit of armor crafted from metal so strong that it could withstand the weight of a mountain of beans.
鎭	金: gold<br>眞: truth; reality; Buddhist sect			
鑄	金: gold<br>壽: longevity; congratulations			
閃	門: gate; counter for cannons<br>人: person	flash	"""The lesbians flash a person with their """"gates""""."""	"""The flasher hung out by the gates. Whenever someone emerged, the flasher opened his cloak, flashed the unsuspecting person, and ran off in a flash!"""
閏	門: gate; counter for cannons<br>玉: jewel; ball			
閤	門: gate; counter for cannons<br>合: fit; suit; join; 0.1	side gate	"""If you can't fit through the gates due to your size, try the side gate."""	"""Apart from the big gates of hell, there are many side gates leading out of hell. But they're designed to always be too little for the person trying to escape to fit through. Invented by the devil to drive the humans to despair."""
阿	阜: hill; mound; left village radical (no. 170)<br>可: can; passable; mustn't; should not; do not	Africa	Can you see Africa from The Pinnacle? I can! I can!	A kinda pictogram: ´BoT´, the first 3 letters in ´Botswana´ an African country.
陀	阜: hill; mound; left village radical (no. 170)<br>它: other	Shakyamuni Buddha	"""At the pinnacle of enlightenment, Shakyamuni Buddha had the ability to bend common household spoons."""	Shakyamuni Buddha sits in his house at the pinnacle.
陷	阜: hill; mound; left village radical (no. 170)<br>勹: wrapping enclosure; wrapping radical (no. 20)<br>臼: mortar			
隈	阜: hill; mound; left village radical (no. 170)<br>畏: fear; majestic; graciously; be apprehensive	nook	Those apprehensive when they reach the pinnacle often find a nook to hide in.	"""On the pinnacle of the secret government organisation, every nook and cranny of the pinnacle is under government control, even the ricefields. You can't even drop a hairpin there without being noticed."""
險	阜: hill; mound; left village radical (no. 170)<br>僉: all			
隼	隹: bird; old bird radical (no. 172)<br>十: ten	peregrine falcon	"""My peregrine falcon recently has been having confidence issues - recently it dives out of the sky and misses the target completely. To boost its confidence, I got a nice, fat turkey, killed it, and then set it up on a big needle so it looked like it was still alive - just loafing about. Then I went to my peregrine falcon - """"hey buddy, look! A nice fat turkey. I bet you can get it!"""" It goes for it, but it spears itself on the needle!!"""	The peregrine falcon is the fastest animal in the world. It can reach speeds of over 322 km/h in a dive - over ten times as fast as a turkey!
雀	少: few; little<br>隹: bird; old bird radical (no. 172)	sparrow	There are relatively few turkeys compared to the widely familiar sparrow.	"""There are few turkeys available this Christmas/Thanksgiving, so we're having to make do with sparrow."""
雁	厂: wild goose; trailing cliff radical (no. 27)<br>人: person<br>隹: bird; old bird radical (no. 172)	wild goose	"""I've been sent to chase the wild goose! I'm here at the top of the cliff, and I can hear Mr. T and that tricky turkey down there sniggering about sending me on a search for the wild goose."""	"""Mr T is sent on a mission to find a wild goose that swallowed some important, top-secret chemicals (they were in a baggie, so he has to find it before it dissolves!). After searching for clues and tracks, he finds it - and backs it up against a cliff. In a heroic move, Mr T jumps off the cliff, grabs the wild goose, and lands on the ground on his back, protecting the volatile wild goose. He then looks at it - wait - this isn't the wild goose, this is a mere turkey! Sent on a wild goose chase!"""
雛	芻: grass cutting; hay<br>隹: bird; old bird radical (no. 172)	chick	"""A young chick milling about in the hay looks up and sees a huge turkey looking down on it. Turkey leans down and says: """"Boy, you got no hope of leavin this place alive...""""."""	The chick got lost in the hay. Now mama turkey is throwing the stuff all over looking for her chick.
雜	亠: kettle lid radical (no. 8)<br>从: two people<br>木: tree; wood<br>隹: bird; old bird radical (no. 172)			
雫	雨: rain<br>下: below; down; descend; give; low; inferior	trickle	"""Is it raining? Hmm...I can see some clouds up there, but I can't feel much down here: must be just a trickle."""	Rain trickles downwards.
霞	雨: rain<br>又: or again; furthermore; on the other hand	haze	Jimi Hendrix works as a weather forcaster in his spare time. Today he predicts a (purple) haze.	What a coincidence that work should give me time off only days that have rain or haze but no sun.
靖	立: stand up; rise; set up; erect<br>青: blue; green	repose	Many repose peacefully in a blue vase after being cremated.	"""Standing in the blue ocean with sand between my toes, dolphins swimming and palm trees rustling in the breeze. I Soak in this repose dreamscape."""
靜	青: blue; green<br>爭: to dispute; fight; contend; strive			
鞄	革: leather; become serious; skin; hide; pelt<br>包: wrap; pack up; cover; conceal	briefcase	The first briefcase was a piece of leather used to wrap documents.	The businessman likes to make out he's important but the only thing his leather briefcase keeps wrapped up his the lunch his wife made.
鞍	革: leather; become serious; skin; hide; pelt<br>安: relax; cheap; low; quiet; rested; contented; peaceful	saddle	A saddle is leather that helps you relax on horseback.	"""Save a horse, ride your woman inside your house in a leather saddle instead. (Just to pick up competition with mantixen's story ^_^)."""
鞘	革: leather; become serious; skin; hide; pelt<br>肖: resemblance	saddle straps	"""Originally, the leather saddle straps were for holding candles, but now they're more commonly used for holding swords, like scabbards."""	A scabbard is a leather sheath that should to resemble the blade it's going to hold.
鞠	革: leather; become serious; skin; hide; pelt<br>勹: wrapping enclosure; wrapping radical (no. 20)<br>米: rice; USA; metre	terminate	"""Wtf terminate? This is """"ball"""". Use """"leather ball"""" for keyword, imagine a leather american football packed with bound up rice."""	Rice bound up with leather makes a good hacky sack. The game terminates when the ball touches the ground. http://en.wikipedia.org/wiki/Kemari.
鞭	革: leather; become serious; skin; hide; pelt<br>便: convenience	whip	There's a leather section in the convenience store now – that's where I got this whip.	A whip is leather that makes others do things at your convenience.
頁	貝: shellfish	page	A shellfish carrying a page balanced on its head.	One drop of ink from a shellfish can fill a whole page.
頌	公: public; prince; official; governmental<br>頁: page; leaf	accolade	Accolades are bestowed on your head in public.	You gotta wear your public head when you receive accolades -- inside you're proud as can be but you gotta keep the cool with your public head.
頗	皮: pelt; skin; hide; leather; skin radical (no. 107)<br>頁: page; leaf	exceedingly	"""Donald Trump is exceedingly wealthy, but wears a really bad toupee -- he has an exceedingly large collection of pelts to place on his head."""	"""Pelt, head: The guy had an exceedingly quick hairgrowth. That's why it always seemed like he was carrying a pelt around his head."""
顯	日: day; sun; Japan; counter for days<br>幺: short thread radical (no. 52)<br>幺: short thread radical (no. 52)<br>火: fire<br>頁: page; leaf
颯	立: stand up; rise; set up; erect<br>風: wind; air; style; manner	rustling	When I hear rustling in the night I stand up and go to check out what it is but it's always just wind.	"""Vase, wind (with gnats): He heard a rustling outside and when he checked, saw a host of killer gnats riding the wind in the direction of his house. He quickly jumped into the large standing vase and put the stopper in, to ride it out..."""
飜	番: turn; number in a series<br>飛: fly; skip (pages); scatter			
饗	郷: home town; village; native place; district<br>食: eat; food	feast	"""After journeying the world wide, I returned to my hometown and was met with an incredible feast."""	Hometown food.
馨	声: voice<br>殳: pike; windy-again radical (no. 79)<br>香: incense; smell; perfume	ambrosial	"""Voice, missile, incense: Before they were going to launch the missile, they were having a service to beg favor of the Gods. Then, when they lit the incense, a booming voice came out of nowhere: """"Hmmm... this smell is great, no, ambrosial. Really worthy of the Gods...""""."""	"""[+abaddon] An ambrosial voice, like a missile from the Gods, said: 'That incense is positively ambrosial'."""
馳	馬: horse<br>也: to be (classical)	rush	Use a scorpion to make a horse rush.	"""The soldiers in the Trojan Horse were supposed to wait several hours before coming out, but when they spotted a scorpion in the horse with them, they all rushed out at once."""
